volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
1054	7.07	6.85	6.89	7.01	6.19	IVS.MI	8.77	9.02	8.72	8.93	9.02	7.47	1.0	1.0	1.0	0	1.0			-1.0				6.85								0.0			7.33	9.02		9.02											-0.0	-0.0	0.0	-0.0	-0.0	0.0	6.54	0.0
7284	7.07	6.87	6.87	7.07	6.25	IVS.MI	8.62	8.87	8.62	8.87	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0			7.07									0.0			7.33		8.62												0.0600000000000005	0.0600000000000005	0.0600000000000005	0.00855920114122699	0.008522778861982836	0.00855920114122699	6.58	0.0600000000000005
6419	7.03	6.92	6.92	6.99	6.18	IVS.MI	8.77	8.92	8.77	8.86	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0				6.92								0.0			7.33	8.92													-0.08000000000000007	-0.08000000000000007	-0.019999999999999574	-0.011315417256011373	-0.011379923662762557	-0.0028530670470754416	6.6	-0.019999999999999574
6349	7.02	6.99	6.99	6.99	6.18	IVS.MI	8.56	8.6	8.56	8.57	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0												0.0			7.33														0.0	0.0	-0.019999999999999574	0.0	0.0	-0.0028530670470754416	6.6	-0.019999999999999574
971	7.25	7.07	7.12	7.07	6.25	IVS.MI	8.5	8.66	8.45	8.45	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0												0.0			7.33														0.08000000000000007	0.08000000000000007	0.0600000000000005	0.011444921316166035	0.011379923662762581	0.00855920114122699	6.81	0.0600000000000005
625	7.2	7.08	7.2	7.12	6.29	IVS.MI	8.57	8.57	8.43	8.47	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0			7.2									0.0			7.33														0.04999999999999982	0.04999999999999982	0.11000000000000032	0.007072135785006983	0.007047245515402922	0.01569186875891604	6.81	0.11000000000000032
1591	7.19	6.85	7.19	6.96	6.15	IVS.MI	8.61	8.61	8.19	8.33	9.02	7.48	1.0	1.0	1.0	0	1.0			-1.0				6.85								0.0			7.33														-0.16000000000000014	-0.16000000000000014	-0.04999999999999982	-0.022471910112359605	-0.022728251077556175	-0.007132667617688937	6.81	-0.04999999999999982
11196	7.33	6.82	7.29	7.06	6.24	IVS.MI	8.41	8.46	7.88	8.14	9.02	7.48	1.0	1.0	1.0	1	1.0			-1.0			7.33									0.0			7.33		7.88		7.88										0.09999999999999964	0.09999999999999964	0.04999999999999982	0.014367816091954033	0.01426557715882244	0.007132667617689048	6.81	0.04999999999999982
1623	6.99	6.57	6.73	6.9	6.1	IVS.MI	8.87	9.22	8.66	9.1	9.22	7.48	1.0	1.0	1.0	0	1.0			-1.0				6.57								0.0			7.33														-0.15999999999999925	-0.15999999999999925	-0.10999999999999943	-0.022662889518413443	-0.02292363990193685	-0.015691868758915595	6.57	-0.10999999999999943
163	7.24	6.82	7.24	6.82	6.02	IVS.MI	9.94	9.94	9.36	9.36	9.94	7.48	1.0	1.0	1.0	0	1.0			-1.0												0.0			7.33	9.94		9.94		9.94		9.94					9.94		-0.08000000000000007	-0.08000000000000007	-0.1899999999999995	-0.011594202898550732	-0.011661939747842975	-0.027104136947218027	6.57	-0.1899999999999995
