volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
10233104	0.81	0.8	0.81	0.8	0.54	RCS.MI	1.11	1.11	1.09	1.1	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0														1.11													0.040000000000000036	0.040000000000000036	0.030000000000000027	0.05263157894736836	0.05129329438755048	0.038961038961039085	0.72	0.030000000000000027
6065394	0.8	0.8	0.8	0.8	0.54	RCS.MI	1.06	1.07	1.06	1.06	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.0	0.0	0.030000000000000027	0.0	0.0	0.038961038961039085	0.72	0.030000000000000027
4412125	0.82	0.8	0.8	0.81	0.55	RCS.MI	1.04	1.07	1.04	1.06	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.010000000000000009	0.010000000000000009	0.040000000000000036	0.012499999999999956	0.01242251999855711	0.051948051948051965	0.72	0.040000000000000036
3342172	0.81	0.8	0.81	0.8	0.54	RCS.MI	1.03	1.04	1.03	1.03	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0															1.03												-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.012345679012345734	-0.012422519998557209	0.038961038961039085	0.72	0.030000000000000027
8332842	0.82	0.81	0.81	0.81	0.55	RCS.MI	1.03	1.04	1.03	1.04	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.010000000000000009	0.010000000000000009	0.040000000000000036	0.012499999999999956	0.01242251999855711	0.051948051948051965	0.72	0.040000000000000036
5007175	0.83	0.8	0.81	0.83	0.56	RCS.MI	1.05	1.07	1.04	1.07	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.019999999999999907	0.019999999999999907	0.05999999999999994	0.024691358024691246	0.024391453124159048	0.07792207792207773	0.72	0.05999999999999994
2147110	0.83	0.82	0.83	0.83	0.56	RCS.MI	1.09	1.09	1.07	1.09	1.11	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.0	0.0	0.05999999999999994	0.0	0.0	0.07792207792207773	0.72	0.05999999999999994
5170096	0.84	0.82	0.82	0.83	0.56	RCS.MI	1.11	1.13	1.11	1.12	1.13	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.0	0.0	0.05999999999999994	0.0	0.0	0.07792207792207773	0.72	0.05999999999999994
2529416	0.85	0.83	0.83	0.85	0.57	RCS.MI	1.12	1.14	1.12	1.14	1.14	0.47	1.0	1.0	1.0	1	1.0			1.0														1.14													0.020000000000000018	0.020000000000000018	0.07999999999999996	0.024096385542168752	0.023810648693718607	0.10389610389610393	0.72	0.07999999999999996
4721030	0.86	0.85	0.85	0.85	0.58	RCS.MI	1.09	1.11	1.09	1.1	1.14	0.47	1.0	1.0	1.0	1	1.0			1.0															1.09												0.0	0.0	0.07999999999999996	0.0	0.0	0.10389610389610393	0.72	0.07999999999999996
52967194	1.0	0.97	0.99	0.98	0.66	RCS.MI	1.26	1.27	1.24	1.25	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0														1.27		1.27											0.13	0.13	0.20999999999999996	0.15294117647058814	0.1423162221802554	0.2727272727272725	0.72	0.20999999999999996
32220199	0.99	0.97	0.98	0.99	0.67	RCS.MI	1.21	1.22	1.21	1.22	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0															1.21												0.010000000000000009	0.010000000000000009	0.21999999999999997	0.010204081632652962	0.010152371464017908	0.28571428571428537	0.72	0.21999999999999997
41584470	1.0	0.98	0.98	0.99	0.67	RCS.MI	1.23	1.25	1.23	1.24	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0			1.0		1.0									1.25													0.0	0.0	0.21999999999999997	0.0	0.0	0.28571428571428537	0.72	0.21999999999999997
5699918	0.99	0.9	0.99	0.94	0.64	RCS.MI	1.22	1.22	1.12	1.16	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.050000000000000044	-0.050000000000000044	0.16999999999999993	-0.0505050505050505	-0.05182506786458602	0.22077922077922052	0.72	0.16999999999999993
4247347	0.94	0.89	0.92	0.94	0.63	RCS.MI	1.13	1.17	1.11	1.16	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											0.0	0.0	0.16999999999999993	0.0	0.0	0.22077922077922052	0.72	0.16999999999999993
3100496	0.94	0.88	0.93	0.91	0.61	RCS.MI	1.15	1.16	1.09	1.13	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.029999999999999916	-0.029999999999999916	0.14	-0.031914893617021156	-0.03243527575315373	0.18181818181818166	0.72	0.14
1772750	0.91	0.88	0.9	0.89	0.6	RCS.MI	1.12	1.13	1.09	1.1	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0				0.88											1.09												-0.020000000000000018	-0.020000000000000018	0.12	-0.02197802197802201	-0.022223136784710235	0.15584415584415567	0.72	0.12
2309956	0.92	0.88	0.88	0.92	0.62	RCS.MI	1.09	1.14	1.09	1.14	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0			0.92											1.14													0.030000000000000027	0.030000000000000027	0.15000000000000002	0.03370786516853941	0.03315220731690055	0.19480519480519476	0.72	0.15000000000000002
840000	0.92	0.9	0.92	0.9	0.61	RCS.MI	1.13	1.13	1.11	1.11	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.020000000000000018	-0.020000000000000018	0.13	-0.021739130434782594	-0.02197890671877523	0.16883116883116878	0.72	0.13
742141	0.91	0.88	0.9	0.89	0.6	RCS.MI	1.11	1.12	1.09	1.1	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.010000000000000009	-0.010000000000000009	0.12	-0.011111111111111072	-0.011173300598125189	0.1558441558441559	0.8	0.12
1394719	0.9	0.88	0.89	0.88	0.6	RCS.MI	1.11	1.12	1.09	1.09	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.010000000000000009	-0.010000000000000009	0.10999999999999999	-0.011235955056179803	-0.011299555253933394	0.1428571428571428	0.8	0.10999999999999999
1569486	0.88	0.87	0.88	0.87	0.59	RCS.MI	1.09	1.1	1.08	1.08	1.27	0.47	1.0	1.0	1.0	1	1.0			1.0																											-0.010000000000000009	-0.010000000000000009	0.09999999999999998	-0.011363636363636354	-0.011428695823622744	0.1298701298701299	0.8	0.09999999999999998
3274281	0.88	0.82	0.87	0.83	0.56	RCS.MI	1.07	1.08	1.0	1.03	1.27	0.47	1.0	1.0	-1.0	1	1.0			1.0																											-0.040000000000000036	-0.040000000000000036	0.05999999999999994	-0.04597701149425293	-0.047067510857985856	0.07792207792207795	0.8	0.05999999999999994
2147821	0.84	0.8	0.83	0.81	0.55	RCS.MI	1.04	1.05	1.01	1.02	1.27	0.47	1.0	1.0	-1.0	0	1.0			1.0																											-0.019999999999999907	-0.019999999999999907	0.040000000000000036	-0.02409638554216853	-0.02439145312415901	0.051948051948051965	0.8	0.040000000000000036
1484677	0.84	0.79	0.81	0.82	0.55	RCS.MI	1.0	1.03	0.97	1.0	1.27	0.47	1.0	1.0	-1.0	0	1.0			1.0															0.97												0.009999999999999898	0.009999999999999898	0.04999999999999993	0.012345679012345512	0.012270092591814183	0.06493506493506485	0.79	0.04999999999999993
738236	0.82	0.79	0.81	0.81	0.55	RCS.MI	1.02	1.03	0.99	1.02	1.27	0.47	1.0	1.0	-1.0	0	1.0			1.0																											-0.009999999999999898	-0.009999999999999898	0.040000000000000036	-0.012195121951219412	-0.012270092591814247	0.051948051948051965	0.79	0.040000000000000036
2743780	0.82	0.78	0.82	0.8	0.54	RCS.MI	1.05	1.06	1.0	1.03	1.27	0.47	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0												1.06													-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.012345679012345734	-0.012422519998557209	0.03896103896103886	0.78	0.030000000000000027
6285449	0.78	0.7	0.78	0.73	0.5	RCS.MI	1.0	1.01	0.9	0.94	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0		0.7		0.7									0.9		0.9										-0.07000000000000006	-0.07000000000000006	-0.040000000000000036	-0.08750000000000002	-0.0915671935254905	-0.051948051948051965	0.7	-0.040000000000000036
2885357	0.79	0.74	0.74	0.76	0.51	RCS.MI	0.94	1.0	0.94	0.97	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.030000000000000027	0.030000000000000027	-0.010000000000000009	0.041095890410958846	0.0402738991379399	-0.012987012987013102	0.7	-0.010000000000000009
5458637	0.89	0.76	0.76	0.87	0.59	RCS.MI	0.95	1.12	0.95	1.08	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.10999999999999999	0.10999999999999999	0.09999999999999998	0.14473684210526305	0.13517477836825254	0.1298701298701297	0.7	0.09999999999999998
5183024	0.94	0.84	0.87	0.87	0.58	RCS.MI	1.07	1.16	1.04	1.07	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0	0.94											1.16													0.0	0.0	0.09999999999999998	0.0	0.0	0.1298701298701297	0.7	0.09999999999999998
1140116	0.87	0.86	0.86	0.86	0.58	RCS.MI	1.06	1.08	1.06	1.07	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0		0.86											1.06												-0.010000000000000009	-0.010000000000000009	0.08999999999999997	-0.011494252873563204	-0.011560822401075971	0.11688311688311659	0.7	0.08999999999999997
1265515	0.9	0.86	0.86	0.88	0.59	RCS.MI	1.06	1.11	1.06	1.09	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.020000000000000018	0.020000000000000018	0.10999999999999999	0.023255813953488413	0.02298951822469878	0.14285714285714257	0.7	0.10999999999999999
1183798	0.92	0.88	0.88	0.91	0.61	RCS.MI	1.08	1.12	1.08	1.11	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.030000000000000027	0.030000000000000027	0.14	0.03409090909090917	0.033522692038643644	0.18181818181818166	0.7	0.14
1299781	0.93	0.91	0.92	0.92	0.62	RCS.MI	1.12	1.13	1.11	1.13	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.15000000000000002	0.01098901098901095	0.01092907053219023	0.19480519480519454	0.7	0.15000000000000002
711291	0.93	0.89	0.93	0.93	0.62	RCS.MI	1.14	1.15	1.11	1.14	1.27	0.47	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.16000000000000003	0.010869565217391353	0.010810916104215676	0.20779220779220764	0.7	0.16000000000000003
2818445	0.97	0.9	0.92	0.97	0.65	RCS.MI	1.15	1.22	1.13	1.21	1.27	0.47	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.039999999999999925	0.039999999999999925	0.19999999999999996	0.043010752688172005	0.04211148535012685	0.2597402597402596	0.7	0.19999999999999996
4623540	1.02	0.97	0.97	0.99	0.67	RCS.MI	1.21	1.27	1.21	1.23	1.27	0.47	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.020000000000000018	0.020000000000000018	0.21999999999999997	0.020618556701030855	0.020408871631207033	0.28571428571428537	0.7	0.21999999999999997
3959871	1.08	0.97	0.99	1.03	0.7	RCS.MI	1.26	1.38	1.23	1.31	1.38	0.47	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.040000000000000036	0.040000000000000036	0.26	0.04040404040404044	0.03960913809504588	0.33766233766233755	0.7	0.26
2610053	1.07	1.01	1.04	1.05	0.71	RCS.MI	1.32	1.36	1.28	1.33	1.38	0.47	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.07		1.07		1.07							1.36		1.36		1.36									0.020000000000000018	0.020000000000000018	0.28	0.01941747572815533	0.019231361927887592	0.36363636363636354	0.7	0.28
1315423	1.06	1.02	1.04	1.03	0.7	RCS.MI	1.29	1.31	1.26	1.28	1.38	0.47	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									-0.020000000000000018	-0.020000000000000018	0.26	-0.01904761904761909	-0.019231361927887644	0.33766233766233733	0.7	0.26
2086824	1.05	0.98	1.04	0.98	0.66	RCS.MI	1.28	1.29	1.2	1.21	1.38	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													1.2												-0.050000000000000044	-0.050000000000000044	0.20999999999999996	-0.04854368932038844	-0.04976150955906394	0.2727272727272725	0.7	0.20999999999999996
895145	1.01	0.99	1.0	1.0	0.67	RCS.MI	1.24	1.25	1.22	1.24	1.38	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												1.25													0.020000000000000018	0.020000000000000018	0.22999999999999998	0.020408163265306145	0.02020270731751947	0.29870129870129825	0.7	0.22999999999999998
435861	1.01	0.99	1.0	1.0	0.67	RCS.MI	1.23	1.24	1.21	1.23	1.38	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.22999999999999998	0.0	0.0	0.29870129870129825	0.7	0.22999999999999998
313669	1.0	0.98	1.0	0.98	0.66	RCS.MI	1.24	1.24	1.22	1.22	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									-0.020000000000000018	-0.020000000000000018	0.20999999999999996	-0.020000000000000018	-0.020202707317519466	0.27272727272727226	0.7	0.20999999999999996
618163	1.01	0.97	1.0	0.98	0.66	RCS.MI	1.22	1.24	1.2	1.2	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.20999999999999996	0.0	0.0	0.27272727272727226	0.7	0.20999999999999996
704350	1.0	0.97	1.0	0.97	0.65	RCS.MI	1.22	1.22	1.19	1.19	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.97											1.19												-0.010000000000000009	-0.010000000000000009	0.19999999999999996	-0.010204081632653073	-0.01025650016718911	0.2597402597402594	0.7	0.19999999999999996
727241	1.0	0.97	0.98	1.0	0.67	RCS.MI	1.2	1.22	1.19	1.22	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.030000000000000027	0.030000000000000027	0.22999999999999998	0.030927835051546504	0.030459207484708654	0.29870129870129847	0.74	0.22999999999999998
1810022	1.02	0.99	1.0	0.99	0.67	RCS.MI	1.21	1.24	1.2	1.2	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.21999999999999997	-0.010000000000000009	-0.01005033585350145	0.28571428571428537	0.76	0.21999999999999997
428087	1.01	0.99	0.99	1.0	0.68	RCS.MI	1.19	1.22	1.19	1.21	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.22999999999999998	0.010101010101010166	0.010050335853501506	0.29870129870129847	0.84	0.22999999999999998
457219	1.01	0.99	1.01	0.99	0.67	RCS.MI	1.23	1.23	1.21	1.21	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												1.23			1.21										-0.010000000000000009	-0.010000000000000009	0.21999999999999997	-0.010000000000000009	-0.01005033585350145	0.2857142857142856	0.86	0.21999999999999997
900385	1.03	0.99	1.01	1.01	0.69	RCS.MI	1.21	1.23	1.19	1.22	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													1.19												0.020000000000000018	0.020000000000000018	0.24	0.02020202020202011	0.020000666706669435	0.31168831168831135	0.86	0.24
1165907	1.04	1.0	1.01	1.02	0.69	RCS.MI	1.21	1.25	1.2	1.21	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.04																								0.010000000000000009	0.010000000000000009	0.25	0.00990099009900991	0.00985229644301164	0.32467532467532445	0.88	0.25
361360	1.03	1.01	1.01	1.02	0.69	RCS.MI	1.22	1.24	1.22	1.23	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.25	0.0	0.0	0.32467532467532445	0.89	0.25
359421	1.02	1.0	1.0	1.0	0.68	RCS.MI	1.23	1.25	1.23	1.23	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									-0.020000000000000018	-0.020000000000000018	0.22999999999999998	-0.019607843137254943	-0.019802627296179754	0.29870129870129847	0.89	0.22999999999999998
247003	1.02	1.0	1.0	1.0	0.68	RCS.MI	1.25	1.28	1.25	1.25	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												1.28													0.0	0.0	0.22999999999999998	0.0	0.0	0.29870129870129847	0.9	0.22999999999999998
931680	1.02	0.99	1.0	0.99	0.67	RCS.MI	1.25	1.28	1.23	1.24	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													1.23												-0.010000000000000009	-0.010000000000000009	0.21999999999999997	-0.010000000000000009	-0.01005033585350145	0.28571428571428537	0.97	0.21999999999999997
323136	1.01	0.99	0.99	1.0	0.67	RCS.MI	1.24	1.26	1.23	1.25	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.22999999999999998	0.010101010101010166	0.010050335853501506	0.29870129870129847	0.97	0.22999999999999998
794373	1.01	0.99	1.01	0.99	0.67	RCS.MI	1.29	1.29	1.26	1.27	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												1.29													-0.010000000000000009	-0.010000000000000009	0.21999999999999997	-0.010000000000000009	-0.01005033585350145	0.28571428571428537	0.97	0.21999999999999997
347092	1.01	0.99	1.01	0.99	0.67	RCS.MI	1.27	1.27	1.25	1.25	1.38	0.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.21999999999999997	0.0	0.0	0.28571428571428537	0.97	0.21999999999999997
671107	0.99	0.94	0.99	0.95	0.64	RCS.MI	1.26	1.26	1.2	1.22	1.38	0.66	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.040000000000000036	-0.040000000000000036	0.17999999999999994	-0.04040404040404044	-0.041242958534049134	0.2337662337662334	0.94	0.17999999999999994
738595	0.96	0.91	0.95	0.93	0.63	RCS.MI	1.2	1.22	1.16	1.18	1.38	0.66	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.019999999999999907	-0.019999999999999907	0.16000000000000003	-0.021052631578947323	-0.02127739844728485	0.20779220779220764	0.91	0.16000000000000003
1177556	0.95	0.91	0.95	0.93	0.63	RCS.MI	1.18	1.18	1.13	1.16	1.38	0.66	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.91											1.13												0.0	0.0	0.16000000000000003	0.0	0.0	0.20779220779220764	0.91	0.16000000000000003
442269	0.94	0.93	0.93	0.93	0.63	RCS.MI	1.17	1.18	1.17	1.17	1.38	0.66	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.16000000000000003	0.0	0.0	0.20779220779220764	0.91	0.16000000000000003
1440642	1.01	0.91	0.93	0.98	0.66	RCS.MI	1.2	1.29	1.17	1.25	1.38	0.66	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.01											1.29													0.04999999999999993	0.04999999999999993	0.20999999999999996	0.053763440860215006	0.05236798551731594	0.2727272727272725	0.91	0.20999999999999996
696479	1.0	0.94	0.98	0.94	0.63	RCS.MI	1.26	1.28	1.2	1.2	1.38	0.67	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.040000000000000036	-0.040000000000000036	0.16999999999999993	-0.04081632653061229	-0.041672696400568074	0.22077922077922052	0.91	0.16999999999999993
509260	0.97	0.93	0.94	0.95	0.64	RCS.MI	1.2	1.23	1.18	1.21	1.38	0.67	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.17999999999999994	0.010638297872340496	0.010582109330537008	0.23376623376623362	0.91	0.17999999999999994
141760	0.96	0.93	0.93	0.94	0.63	RCS.MI	1.19	1.22	1.19	1.19	1.38	0.68	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.16999999999999993	-0.010526315789473717	-0.010582109330536972	0.22077922077922052	0.91	0.16999999999999993
616902	0.95	0.9	0.93	0.94	0.63	RCS.MI	1.18	1.2	1.14	1.19	1.38	0.68	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.9		0.9									1.14												0.0	0.0	0.16999999999999993	0.0	0.0	0.22077922077922052	0.9	0.16999999999999993
245980	0.96	0.93	0.94	0.95	0.64	RCS.MI	1.19	1.22	1.19	1.21	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.96											1.22													0.010000000000000009	0.010000000000000009	0.17999999999999994	0.010638297872340496	0.010582109330537008	0.23376623376623362	0.9	0.17999999999999994
390601	0.97	0.93	0.95	0.94	0.63	RCS.MI	1.2	1.23	1.18	1.2	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.16999999999999993	-0.010526315789473717	-0.010582109330536972	0.22077922077922052	0.9	0.16999999999999993
1445760	0.96	0.92	0.94	0.94	0.64	RCS.MI	1.19	1.2	1.16	1.19	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.92											1.16												0.0	0.0	0.16999999999999993	0.0	0.0	0.22077922077922052	0.9	0.16999999999999993
415305	0.95	0.93	0.93	0.93	0.63	RCS.MI	1.17	1.19	1.17	1.17	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.009999999999999898	-0.009999999999999898	0.16000000000000003	-0.010638297872340274	-0.010695289116747806	0.20779220779220786	0.9	0.16000000000000003
341231	0.96	0.93	0.93	0.95	0.64	RCS.MI	1.18	1.21	1.18	1.2	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0												1.21													0.019999999999999907	0.019999999999999907	0.17999999999999994	0.021505376344086002	0.02127739844728488	0.23376623376623362	0.9	0.17999999999999994
519739	0.96	0.93	0.93	0.95	0.64	RCS.MI	1.16	1.2	1.16	1.19	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0													1.16												0.0	0.0	0.17999999999999994	0.0	0.0	0.23376623376623362	0.9	0.17999999999999994
326936	0.96	0.94	0.94	0.96	0.65	RCS.MI	1.18	1.21	1.18	1.21	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.010000000000000009	0.010000000000000009	0.18999999999999995	0.010526315789473717	0.010471299867295437	0.24675324675324672	0.9	0.18999999999999995
309895	0.97	0.95	0.96	0.96	0.65	RCS.MI	1.21	1.22	1.2	1.21	1.38	0.81	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.18999999999999995	0.0	0.0	0.24675324675324672	0.9	0.18999999999999995
298560	0.97	0.95	0.97	0.96	0.65	RCS.MI	1.24	1.24	1.21	1.23	1.38	0.84	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0												1.24		1.24											0.0	0.0	0.18999999999999995	0.0	0.0	0.24675324675324672	0.9	0.18999999999999995
367081	0.97	0.95	0.95	0.97	0.65	RCS.MI	1.19	1.22	1.19	1.21	1.38	0.84	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.97																								0.010000000000000009	0.010000000000000009	0.19999999999999996	0.01041666666666674	0.010362787035546658	0.2597402597402598	0.9	0.19999999999999996
168108	0.96	0.95	0.95	0.96	0.65	RCS.MI	1.18	1.2	1.18	1.2	1.38	0.84	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.18999999999999995	-0.010309278350515427	-0.010362787035546547	0.24675324675324695	0.9	0.18999999999999995
156441	0.97	0.95	0.96	0.96	0.65	RCS.MI	1.18	1.19	1.16	1.17	1.38	0.85	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.18999999999999995	0.0	0.0	0.24675324675324695	0.9	0.18999999999999995
208403	0.96	0.95	0.96	0.96	0.64	RCS.MI	1.17	1.17	1.16	1.16	1.38	0.86	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.18999999999999995	0.0	0.0	0.24675324675324695	0.9	0.18999999999999995
309712	0.96	0.95	0.96	0.95	0.64	RCS.MI	1.16	1.16	1.15	1.15	1.38	0.86	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.17999999999999994	-0.01041666666666663	-0.010471299867295366	0.23376623376623407	0.9	0.17999999999999994
335831	0.96	0.94	0.95	0.94	0.64	RCS.MI	1.15	1.16	1.13	1.14	1.38	0.86	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									-0.010000000000000009	-0.010000000000000009	0.16999999999999993	-0.010526315789473717	-0.010582109330536972	0.22077922077922096	0.9	0.16999999999999993
336720	0.95	0.94	0.94	0.94	0.63	RCS.MI	1.13	1.14	1.12	1.12	1.38	0.86	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.16999999999999993	0.0	0.0	0.22077922077922096	0.9	0.16999999999999993
276377	0.94	0.93	0.94	0.93	0.63	RCS.MI	1.13	1.13	1.12	1.12	1.38	0.86	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.93											1.12												-0.009999999999999898	-0.009999999999999898	0.16000000000000003	-0.010638297872340274	-0.010695289116747806	0.20779220779220808	0.9	0.16000000000000003
399378	0.94	0.92	0.93	0.93	0.63	RCS.MI	1.11	1.13	1.11	1.11	1.38	0.86	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.0	0.0	0.16000000000000003	0.0	0.0	0.20779220779220808	0.9	0.16000000000000003
989205	0.97	0.93	0.94	0.94	0.64	RCS.MI	1.12	1.15	1.11	1.12	1.38	0.88	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0																									0.009999999999999898	0.009999999999999898	0.16999999999999993	0.010752688172043001	0.01069528911674795	0.22077922077922119	0.9	0.16999999999999993
940007	0.99	0.95	0.96	0.97	0.65	RCS.MI	1.15	1.18	1.14	1.16	1.38	0.88	1.0	-1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									0.030000000000000027	0.030000000000000027	0.19999999999999996	0.03191489361702127	0.031416196233378914	0.25974025974026005	0.92	0.19999999999999996
