date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-07-05 07:00:00	118701	56.9	54.7	56.9	54.75	49.52	DIA.MI	74.76	74.76	71.87	71.94	74.76	49.31	1.0	1.0	1.0	1	1.0			1.0																71.87											
2016-07-06 07:00:00	211604	55.8	53.15	55.0	53.95	48.8	DIA.MI	73.93	75.01	71.45	72.52	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0															75.01		75.01										
2016-07-07 07:00:00	109249	54.85	53.15	53.5	53.9	48.75	DIA.MI	71.86	73.68	71.39	72.4	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0				53.15																							
2016-07-08 07:00:00	26738	55.3	53.95	54.35	54.8	49.57	DIA.MI	70.14	71.37	69.63	70.72	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																69.63											
2016-07-11 07:00:00	31502	56.1	54.95	55.0	55.65	50.34	DIA.MI	70.13	71.53	70.07	70.96	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0															71.53												
2016-07-12 07:00:00	53508	56.45	55.4	56.1	55.8	50.47	DIA.MI	69.56	70.0	68.7	69.19	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0			56.45													68.7											
2016-07-13 07:00:00	46872	56.0	55.15	55.25	55.95	50.61	DIA.MI	69.31	70.25	69.18	70.19	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0				55.15											70.25												
2016-07-14 07:00:00	43251	56.5	55.55	56.0	55.7	50.38	DIA.MI	69.12	69.74	68.57	68.75	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0			56.5																								
2016-07-15 07:00:00	53234	55.85	54.9	55.85	54.9	49.66	DIA.MI	69.14	69.14	67.96	67.96	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0				54.9		54.9										67.96		67.96									
2016-07-18 07:00:00	41122	57.2	55.15	55.55	56.65	51.24	DIA.MI	68.71	70.75	68.21	70.07	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																											
2016-07-19 07:00:00	46628	57.45	56.5	56.95	57.35	51.87	DIA.MI	70.82	71.44	70.26	71.31	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																											
2016-07-20 07:00:00	82201	58.55	57.2	57.35	57.4	51.92	DIA.MI	70.93	72.42	70.75	70.99	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0			58.55		58.55										72.42												
2016-07-21 07:00:00	17674	58.1	56.95	57.95	57.05	51.6	DIA.MI	71.5	71.68	70.26	70.39	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																											
2016-07-22 07:00:00	47333	57.8	56.8	57.45	56.95	51.51	DIA.MI	70.99	71.42	70.19	70.37	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0				56.8												70.19											
2016-07-25 07:00:00	55081	58.0	56.65	56.95	57.75	52.23	DIA.MI	70.74	72.04	70.37	71.73	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																											
2016-07-26 07:00:00	54221	58.45	57.35	58.0	58.0	52.46	DIA.MI	72.02	72.58	71.22	72.02	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0			58.45												72.58		72.58										
2016-07-27 07:00:00	63617	58.45	56.7	58.4	57.1	51.65	DIA.MI	71.81	71.87	69.72	70.21	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0																69.72											
2016-07-28 07:00:00	38494	57.5	56.75	57.3	56.85	51.42	DIA.MI	71.9	72.15	71.21	71.34	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0															72.15												
2016-07-29 07:00:00	68662	57.05	55.8	56.85	56.3	50.92	DIA.MI	69.97	70.21	68.67	69.29	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0				55.8												68.67		68.67									
