volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
27560	0.61	0.59	0.59	0.59	0.59	ZEST.MI	0.56	0.58	0.56	0.56	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.61								-1.0			0.77	0.58						-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.039999999999999925	0.01666666666666672	0.01680711831638129	-0.09728566641386893	0.64	-0.039999999999999925
0	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.56	0.56	0.56	0.56	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.59							-1.0			0.77		0.56					-1.0			0.71	-0.0	-0.0	-0.039999999999999925	-0.0	-0.0	-0.09728566641386893	0.64	-0.039999999999999925
0	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.0	-0.0	-0.039999999999999925	-0.0	-0.0	-0.09728566641386893	0.64	-0.039999999999999925
2040	0.6	0.6	0.6	0.6	0.6	ZEST.MI	0.59	0.59	0.59	0.59	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.6								-1.0			0.77	0.59						-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.04999999999999993	-0.016949152542372836	-0.01680711831638119	-0.1123309053069711	0.64	-0.04999999999999993
3187	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.58	0.59	0.58	0.59	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.039999999999999925	0.01666666666666672	0.01680711831638129	-0.09728566641386893	0.64	-0.039999999999999925
25437	0.59	0.57	0.59	0.57	0.57	ZEST.MI	0.59	0.59	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.019999999999999907	0.03389830508474578	0.03448617607116932	-0.06561147927049582	0.64	-0.019999999999999907
5509	0.59	0.57	0.58	0.57	0.57	ZEST.MI	0.59	0.59	0.58	0.58	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77		0.58					-1.0			0.71	-0.0	-0.0	-0.019999999999999907	-0.0	-0.0	-0.06561147927049582	0.64	-0.019999999999999907
5102	0.57	0.57	0.57	0.57	0.57	ZEST.MI	0.58	0.58	0.58	0.58	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.57							-1.0			0.77							-1.0			0.71	-0.0	-0.0	-0.019999999999999907	-0.0	-0.0	-0.06561147927049582	0.64	-0.019999999999999907
16889	0.58	0.57	0.57	0.58	0.58	ZEST.MI	0.58	0.59	0.58	0.59	0.62	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77	0.59						-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.029999999999999916	-0.01754385964912286	-0.01739174271186924	-0.0817216261796253	0.64	-0.029999999999999916
7143	0.58	0.58	0.58	0.58	0.58	ZEST.MI	0.58	0.58	0.58	0.58	0.62	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77		0.58					-1.0			0.71	-0.0	-0.0	-0.029999999999999916	-0.0	-0.0	-0.0817216261796253	0.64	-0.029999999999999916
7102	0.6	0.58	0.59	0.6	0.6	ZEST.MI	0.59	0.6	0.58	0.6	0.62	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.6								-1.0			0.77							-1.0			0.71	-0.020000000000000018	-0.020000000000000018	-0.04999999999999993	-0.034482758620689724	-0.033901551675681416	-0.11233090530697121	0.64	-0.04999999999999993
3061	0.6	0.57	0.58	0.59	0.59	ZEST.MI	0.59	0.6	0.58	0.59	0.62	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.77	0.6		0.6				-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.039999999999999925	0.01666666666666672	0.01680711831638129	-0.09728566641386893	0.63	-0.039999999999999925
3071	0.59	0.58	0.58	0.59	0.59	ZEST.MI	0.58	0.59	0.58	0.59	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.0	-0.0	-0.039999999999999925	-0.0	-0.0	-0.09728566641386893	0.63	-0.039999999999999925
40788	0.59	0.56	0.59	0.59	0.59	ZEST.MI	0.59	0.59	0.56	0.58	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77		0.56		0.56			-1.0			0.71	-0.0	-0.0	-0.039999999999999925	-0.0	-0.0	-0.09728566641386893	0.63	-0.039999999999999925
673	0.59	0.57	0.57	0.59	0.59	ZEST.MI	0.58	0.59	0.58	0.59	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77	0.59						-1.0			0.71	-0.0	-0.0	-0.039999999999999925	-0.0	-0.0	-0.09728566641386893	0.63	-0.039999999999999925
6858	0.58	0.57	0.57	0.57	0.57	ZEST.MI	0.57	0.58	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.57							-1.0			0.77		0.57					-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.019999999999999907	0.03389830508474578	0.03448617607116932	-0.06561147927049593	0.63	-0.019999999999999907
12063	0.59	0.57	0.58	0.57	0.57	ZEST.MI	0.58	0.59	0.58	0.58	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.59								-1.0			0.77							-1.0			0.71	-0.0	-0.0	-0.019999999999999907	-0.0	-0.0	-0.06561147927049593	0.61	-0.019999999999999907
26933	0.59	0.56	0.57	0.56	0.56	ZEST.MI	0.58	0.6	0.57	0.58	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77	0.6						-1.0			0.71	0.009999999999999898	0.009999999999999898	-0.010000000000000009	0.01754385964912264	0.01769957709940075	-0.04892596997175491	0.61	-0.010000000000000009
12753	0.57	0.57	0.57	0.57	0.57	ZEST.MI	0.58	0.58	0.58	0.58	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.009999999999999898	-0.009999999999999898	-0.019999999999999907	-0.01785714285714257	-0.017699577099400638	-0.06561147927049582	0.61	-0.019999999999999907
3469	0.57	0.56	0.57	0.56	0.56	ZEST.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.56		0.56					-1.0			0.77		0.57					-1.0			0.71	0.009999999999999898	0.009999999999999898	-0.010000000000000009	0.01754385964912264	0.01769957709940075	-0.0489259699717548	0.61	-0.010000000000000009
15805	0.57	0.56	0.57	0.56	0.56	ZEST.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.0	-0.0	-0.010000000000000009	-0.0	-0.0	-0.0489259699717548	0.6	-0.010000000000000009
25319	0.58	0.56	0.56	0.57	0.57	ZEST.MI	0.57	0.59	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.009999999999999898	-0.009999999999999898	-0.019999999999999907	-0.01785714285714257	-0.017699577099400638	-0.06561147927049571	0.6	-0.019999999999999907
42715	0.59	0.56	0.57	0.58	0.58	ZEST.MI	0.58	0.6	0.57	0.59	0.62	0.49	-1.0	1.0	1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.029999999999999916	-0.01754385964912286	-0.01739174271186924	-0.0817216261796252	0.6	-0.029999999999999916
46989	0.63	0.56	0.58	0.62	0.62	ZEST.MI	0.57	0.63	0.56	0.62	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.63								-1.0			0.77							-1.0			0.71	-0.040000000000000036	-0.040000000000000036	-0.06999999999999995	-0.06896551724137945	-0.06669137449867235	-0.14096539223255267	0.56	-0.06999999999999995
13688	0.63	0.59	0.63	0.61	0.61	ZEST.MI	0.62	0.62	0.59	0.6	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.07999999999999996	-0.016129032258064502	-0.01626052087178029	-0.15482078913202757	0.56	-0.07999999999999996
1530	0.61	0.59	0.59	0.61	0.61	ZEST.MI	0.59	0.6	0.59	0.6	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.59							-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202757	0.56	-0.07999999999999996
22476	0.62	0.58	0.59	0.61	0.61	ZEST.MI	0.59	0.61	0.58	0.6	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202757	0.56	-0.07999999999999996
19899	0.62	0.6	0.61	0.62	0.62	ZEST.MI	0.6	0.62	0.59	0.62	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77	0.62						-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.06999999999999995	0.016393442622950838	0.016260520871780326	-0.14096539223255267	0.56	-0.06999999999999995
6326	0.62	0.62	0.62	0.62	0.62	ZEST.MI	0.6	0.61	0.6	0.61	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.62								-1.0			0.77							-1.0			0.71	0.0	0.0	-0.06999999999999995	0.0	0.0	-0.14096539223255267	0.56	-0.06999999999999995
16531	0.62	0.61	0.62	0.61	0.61	ZEST.MI	0.61	0.61	0.59	0.59	0.63	0.49	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.61							-1.0			0.77		0.59					-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.07999999999999996	-0.016129032258064502	-0.01626052087178029	-0.15482078913202757	0.56	-0.07999999999999996
139100	0.65	0.6	0.61	0.63	0.63	ZEST.MI	0.59	0.63	0.58	0.61	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.65		0.65		0.65				-1.0			0.77	0.63						-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.05999999999999994	0.032786885245901676	0.03226086221822148	-0.12710999533307765	0.56	-0.05999999999999994
162038	0.64	0.61	0.63	0.61	0.61	ZEST.MI	0.61	0.62	0.59	0.59	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	-0.020000000000000018	-0.020000000000000018	-0.07999999999999996	-0.031746031746031744	-0.032260862218221435	-0.15482078913202757	0.56	-0.07999999999999996
37912	0.62	0.59	0.62	0.6	0.6	ZEST.MI	0.59	0.59	0.57	0.57	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77		0.57					-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.08999999999999997	-0.016393442622950838	-0.016529301951210582	-0.16867618603150258	0.56	-0.08999999999999997
13327	0.6	0.59	0.6	0.59	0.59	ZEST.MI	0.58	0.59	0.57	0.57	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.59							-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.09999999999999998	-0.01666666666666672	-0.01680711831638129	-0.1825315829309775	0.56	-0.09999999999999998
93390	0.63	0.6	0.6	0.62	0.62	ZEST.MI	0.58	0.61	0.57	0.59	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.77							-1.0			0.71	0.030000000000000027	0.030000000000000027	-0.06999999999999995	0.05084745762711873	0.049596941139372186	-0.14096539223255256	0.56	-0.06999999999999995
86104	0.64	0.61	0.64	0.63	0.63	ZEST.MI	0.61	0.62	0.59	0.6	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.64								-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.05999999999999994	0.016129032258064502	0.01600034134644112	-0.12710999533307765	0.56	-0.05999999999999994
48397	0.64	0.63	0.63	0.63	0.63	ZEST.MI	0.61	0.61	0.6	0.61	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.05999999999999994	0.0	0.0	-0.12710999533307765	0.56	-0.05999999999999994
51212	0.63	0.6	0.62	0.62	0.62	ZEST.MI	0.62	0.63	0.6	0.62	0.63	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		0.6							-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.06999999999999995	-0.015873015873015928	-0.01600034134644119	-0.14096539223255267	0.56	-0.06999999999999995
25554	0.64	0.62	0.62	0.64	0.64	ZEST.MI	0.62	0.64	0.62	0.64	0.64	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.04999999999999993	0.032258064516129004	0.03174869831458027	-0.11325459843360275	0.56	-0.04999999999999993
2784	0.63	0.62	0.62	0.63	0.63	ZEST.MI	0.63	0.64	0.63	0.64	0.64	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.77	0.64						-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.05999999999999994	-0.015625	-0.015748356968139168	-0.12710999533307776	0.56	-0.05999999999999994
11153	0.63	0.62	0.62	0.63	0.63	ZEST.MI	0.62	0.63	0.62	0.63	0.64	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.63								-1.0			0.77		0.62					-1.0			0.71	0.0	0.0	-0.05999999999999994	0.0	0.0	-0.12710999533307776	0.56	-0.05999999999999994
30794	0.63	0.62	0.63	0.63	0.63	ZEST.MI	0.64	0.64	0.62	0.64	0.64	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.05999999999999994	0.0	0.0	-0.12710999533307776	0.56	-0.05999999999999994
2852	0.63	0.63	0.63	0.63	0.63	ZEST.MI	0.65	0.65	0.64	0.64	0.65	0.49	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.77	0.65						-1.0			0.71	0.0	0.0	-0.05999999999999994	0.0	0.0	-0.12710999533307776	0.56	-0.05999999999999994
19799	0.62	0.6	0.62	0.62	0.62	ZEST.MI	0.64	0.65	0.62	0.65	0.65	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.6							-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.06999999999999995	-0.015873015873015928	-0.01600034134644119	-0.14096539223255267	0.58	-0.06999999999999995
13847	0.62	0.6	0.61	0.61	0.61	ZEST.MI	0.63	0.64	0.62	0.63	0.65	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77		0.62					-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.07999999999999996	-0.016129032258064502	-0.01626052087178029	-0.15482078913202768	0.58	-0.07999999999999996
26949	0.63	0.6	0.61	0.62	0.62	ZEST.MI	0.65	0.66	0.63	0.65	0.66	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.63								-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.06999999999999995	0.016393442622950838	0.016260520871780326	-0.14096539223255267	0.58	-0.06999999999999995
204	0.62	0.62	0.62	0.62	0.62	ZEST.MI	0.66	0.66	0.66	0.66	0.66	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77	0.66						-1.0			0.71	0.0	0.0	-0.06999999999999995	0.0	0.0	-0.14096539223255267	0.59	-0.06999999999999995
10418	0.63	0.58	0.62	0.61	0.61	ZEST.MI	0.67	0.68	0.63	0.65	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.58							-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.07999999999999996	-0.016129032258064502	-0.01626052087178029	-0.15482078913202768	0.58	-0.07999999999999996
3333	0.61	0.6	0.6	0.61	0.61	ZEST.MI	0.65	0.66	0.64	0.66	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
122	0.62	0.62	0.62	0.62	0.62	ZEST.MI	0.65	0.65	0.65	0.65	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.62								-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.06999999999999995	0.016393442622950838	0.016260520871780326	-0.14096539223255267	0.58	-0.06999999999999995
9047	0.62	0.61	0.61	0.61	0.61	ZEST.MI	0.65	0.66	0.65	0.65	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77		0.65					-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.07999999999999996	-0.016129032258064502	-0.01626052087178029	-0.15482078913202757	0.58	-0.07999999999999996
6109	0.61	0.6	0.61	0.6	0.6	ZEST.MI	0.66	0.66	0.65	0.65	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.08999999999999997	-0.016393442622950838	-0.016529301951210582	-0.16867618603150258	0.58	-0.08999999999999997
26769	0.61	0.58	0.6	0.61	0.61	ZEST.MI	0.65	0.66	0.63	0.66	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.58		0.58					-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.07999999999999996	0.016666666666666607	0.016529301951210506	-0.15482078913202768	0.58	-0.07999999999999996
12245	0.61	0.59	0.61	0.6	0.6	ZEST.MI	0.66	0.66	0.64	0.65	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.08999999999999997	-0.016393442622950838	-0.016529301951210582	-0.1686761860315027	0.58	-0.08999999999999997
103578	0.62	0.6	0.6	0.61	0.61	ZEST.MI	0.66	0.68	0.66	0.67	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.62								-1.0			0.77							-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.07999999999999996	0.016666666666666607	0.016529301951210506	-0.1548207891320278	0.58	-0.07999999999999996
16134	0.61	0.58	0.59	0.59	0.59	ZEST.MI	0.66	0.68	0.66	0.66	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.58							-1.0			0.77							-1.0			0.71	-0.020000000000000018	-0.020000000000000018	-0.09999999999999998	-0.032786885245901676	-0.033336420267591836	-0.1825315829309777	0.58	-0.09999999999999998
21488	0.62	0.59	0.59	0.61	0.61	ZEST.MI	0.65	0.68	0.65	0.67	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77	0.68						-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.07999999999999996	0.033898305084745894	0.033336420267591926	-0.15482078913202768	0.58	-0.07999999999999996
7121	0.61	0.59	0.59	0.61	0.61	ZEST.MI	0.66	0.68	0.66	0.68	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
3843	0.62	0.6	0.6	0.61	0.61	ZEST.MI	0.66	0.68	0.66	0.66	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
15826	0.63	0.6	0.63	0.61	0.61	ZEST.MI	0.68	0.68	0.65	0.67	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
4607	0.62	0.59	0.6	0.61	0.61	ZEST.MI	0.65	0.68	0.65	0.66	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77		0.65	0.68				-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
13186	0.63	0.61	0.61	0.63	0.63	ZEST.MI	0.66	0.68	0.66	0.68	0.68	0.49	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77	0.68						-1.0			0.71	0.020000000000000018	0.020000000000000018	-0.05999999999999994	0.032786885245901676	0.03226086221822148	-0.12710999533307776	0.58	-0.05999999999999994
1326	0.63	0.63	0.63	0.63	0.63	ZEST.MI	0.67	0.67	0.67	0.67	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.63		0.63						-1.0			0.77							-1.0			0.71	0.0	0.0	-0.05999999999999994	0.0	0.0	-0.12710999533307776	0.58	-0.05999999999999994
20068	0.63	0.6	0.63	0.61	0.61	ZEST.MI	0.67	0.67	0.64	0.65	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.020000000000000018	-0.020000000000000018	-0.07999999999999996	-0.031746031746031744	-0.032260862218221435	-0.15482078913202768	0.58	-0.07999999999999996
15757	0.61	0.6	0.6	0.61	0.61	ZEST.MI	0.65	0.66	0.65	0.65	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
5237	0.61	0.6	0.6	0.61	0.61	ZEST.MI	0.63	0.65	0.63	0.64	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.07999999999999996	0.0	0.0	-0.15482078913202768	0.58	-0.07999999999999996
5291	0.61	0.6	0.6	0.6	0.6	ZEST.MI	0.64	0.65	0.64	0.64	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.08999999999999997	-0.016393442622950838	-0.016529301951210582	-0.16867618603150258	0.58	-0.08999999999999997
7188	0.6	0.59	0.59	0.59	0.59	ZEST.MI	0.64	0.65	0.64	0.64	0.68	0.49	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.09999999999999998	-0.01666666666666672	-0.01680711831638129	-0.1825315829309776	0.58	-0.09999999999999998
10766	0.61	0.58	0.59	0.58	0.58	ZEST.MI	0.64	0.66	0.63	0.63	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.10999999999999999	-0.016949152542372947	-0.017094433359300183	-0.1963869798304526	0.58	-0.10999999999999999
9184	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.63	0.63	0.63	0.63	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77		0.63					-1.0			0.71	0.010000000000000009	0.010000000000000009	-0.09999999999999998	0.01724137931034475	0.01709443335930004	-0.1825315829309777	0.58	-0.09999999999999998
1734	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.64	0.64	0.64	0.64	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77							-1.0			0.71	0.0	0.0	-0.09999999999999998	0.0	0.0	-0.1825315829309777	0.58	-0.09999999999999998
2735	0.59	0.57	0.59	0.59	0.59	ZEST.MI	0.64	0.64	0.63	0.64	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.57							-1.0			0.77							-1.0			0.71	0.0	0.0	-0.09999999999999998	0.0	0.0	-0.1825315829309777	0.57	-0.09999999999999998
10715	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.65	0.65	0.65	0.65	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.59								-1.0			0.77	0.65						-1.0			0.71	0.0	0.0	-0.09999999999999998	0.0	0.0	-0.1825315829309777	0.57	-0.09999999999999998
18514	0.6	0.57	0.58	0.58	0.58	ZEST.MI	0.63	0.66	0.63	0.64	0.68	0.49	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77		0.63					-1.0			0.71	-0.010000000000000009	-0.010000000000000009	-0.10999999999999999	-0.016949152542372947	-0.017094433359300183	-0.19638697983045283	0.57	-0.10999999999999999
42175	0.6	0.56	0.58	0.58	0.58	ZEST.MI	0.65	0.67	0.63	0.66	0.68	0.49	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.77	0.67						-1.0			0.71	0.0	0.0	-0.10999999999999999	0.0	0.0	-0.19638697983045283	0.56	-0.10999999999999999
