volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
4000	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.56	0.56	0.56	0.56	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.51							-1.0			0.46								0.0			0.49	-0.0	-0.0	0.24	-0.0	-0.0	0.5634419056878956	0.55	0.24
34000	0.56	0.52	0.54	0.52	0.52	SEIF.MI	0.58	0.61	0.57	0.57	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	-0.010000000000000009	-0.010000000000000009	0.22999999999999998	-0.019607843137254832	-0.019418085857101516	0.5333757151938976	0.56	0.22999999999999998
34000	0.56	0.52	0.52	0.56	0.56	SEIF.MI	0.56	0.6	0.56	0.6	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.56		0.56						-1.0			0.46	0.6							0.0			0.49	-0.040000000000000036	-0.040000000000000036	0.18999999999999995	-0.0769230769230771	-0.07410797215372204	0.4238488783943333	0.56	0.18999999999999995
12000	0.54	0.51	0.51	0.52	0.52	SEIF.MI	0.56	0.59	0.56	0.57	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	0.040000000000000036	0.040000000000000036	0.22999999999999998	0.07142857142857151	0.07410797215372196	0.5333757151938976	0.56	0.22999999999999998
4000	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.57	0.57	0.57	0.57	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	-0.010000000000000009	-0.010000000000000009	0.21999999999999997	-0.019230769230769162	-0.01904819497069441	0.5044440979260882	0.56	0.21999999999999997
0	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.56	0.56	0.56	0.56	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	-0.0	-0.0	0.21999999999999997	-0.0	-0.0	0.5044440979260882	0.56	0.21999999999999997
4000	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.54	0.54	0.54	0.54	0.68	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	0.020000000000000018	0.020000000000000018	0.24	0.037735849056603765	0.03846628082779605	0.5634419056878956	0.56	0.24
0	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.54	0.54	0.54	0.54	0.67	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.51							-1.0			0.46		0.54						0.0			0.49	-0.0	-0.0	0.24	-0.0	-0.0	0.5634419056878956	0.56	0.24
0	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.54	0.54	0.54	0.54	0.67	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	-0.0	-0.0	0.24	-0.0	-0.0	0.5634419056878956	0.56	0.24
0	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.54	0.54	0.54	0.54	0.67	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.46								0.0			0.49	-0.0	-0.0	0.24	-0.0	-0.0	0.5634419056878956	0.56	0.24
4000	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.57	0.57	0.57	0.57	0.67	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46								0.0			0.49	-0.020000000000000018	-0.020000000000000018	0.21999999999999997	-0.03921568627450989	-0.03846628082779614	0.504444097926088	0.56	0.21999999999999997
4000	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.58	0.58	0.58	0.58	0.67	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.54								-1.0			0.46								0.0			0.49	-0.010000000000000009	-0.010000000000000009	0.20999999999999996	-0.018867924528301883	-0.018692133012152546	0.476584022038568	0.56	0.20999999999999996
2000	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.58	0.58	0.58	0.58	0.64	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46	0.58							0.0			0.49	0.020000000000000018	0.020000000000000018	0.22999999999999998	0.03703703703703709	0.037740327982847086	0.5333757151938976	0.56	0.22999999999999998
0	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.58	0.58	0.58	0.58	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46								0.0			0.49	-0.0	-0.0	0.22999999999999998	-0.0	-0.0	0.5333757151938976	0.56	0.22999999999999998
2000	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.58	0.58	0.58	0.58	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46								0.0			0.49	-0.0	-0.0	0.22999999999999998	-0.0	-0.0	0.5333757151938976	0.56	0.22999999999999998
36000	0.51	0.48	0.5	0.48	0.48	SEIF.MI	0.56	0.57	0.54	0.54	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.48		0.48	0.51				-1.0			0.51		0.54						0.0			0.49	0.040000000000000036	0.040000000000000036	0.27	0.07692307692307698	0.0800427076735365	0.6611570247933891	0.56	0.27
2000	0.5	0.5	0.5	0.5	0.5	SEIF.MI	0.56	0.56	0.56	0.56	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.51	0.56							0.0			0.49	-0.020000000000000018	-0.020000000000000018	0.25	-0.04166666666666674	-0.0408219945202552	0.5947107438016535	0.56	0.25
4000	0.5	0.5	0.5	0.5	0.5	SEIF.MI	0.55	0.55	0.55	0.55	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.51		0.55						0.0			0.49	-0.0	-0.0	0.25	-0.0	-0.0	0.5947107438016535	0.56	0.25
68000	0.56	0.5	0.54	0.5	0.5	SEIF.MI	0.6	0.62	0.55	0.55	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.56		0.56						-1.0			0.51	0.62		0.62		0.62			0.0			0.62	-0.0	-0.0	0.25	-0.0	-0.0	0.5947107438016535	0.56	0.25
6000	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.57	0.57	0.57	0.57	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.010000000000000009	-0.010000000000000009	0.24	-0.020000000000000018	-0.01980262729617973	0.5634419056878954	0.56	0.24
22000	0.51	0.49	0.5	0.49	0.49	SEIF.MI	0.55	0.56	0.54	0.54	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	0.020000000000000018	0.020000000000000018	0.26	0.03921568627450989	0.04000533461369925	0.6272558610220955	0.56	0.26
12000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.54	0.54	0.54	0.54	0.63	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.48							0.0			0.51								0.0			0.62	0.010000000000000009	0.010000000000000009	0.27	0.020408163265306145	0.020619287202735703	0.6611570247933891	0.56	0.27
2000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.010000000000000009	-0.010000000000000009	0.26	-0.02083333333333326	-0.02061928720273561	0.6272558610220955	0.56	0.26
4000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
10000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.49								0.0			0.51		0.53						0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
2000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.55	0.55	0.55	0.55	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51	0.55							0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220955	0.56	0.26
18000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.52	0.52	0.52	0.52	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.48							0.0			0.51		0.52		0.52				0.0			0.62	0.010000000000000009	0.010000000000000009	0.27	0.020408163265306145	0.020619287202735703	0.6611570247933893	0.56	0.27
2000	0.5	0.5	0.5	0.5	0.5	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.5								0.0			0.51	0.54							0.0			0.62	-0.020000000000000018	-0.020000000000000018	0.25	-0.04166666666666674	-0.0408219945202552	0.5947107438016537	0.56	0.25
4000	0.51	0.48	0.51	0.48	0.48	SEIF.MI	0.56	0.56	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	0.020000000000000018	0.020000000000000018	0.27	0.040000000000000036	0.040821994520255166	0.6611570247933893	0.56	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51		0.53						0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.56	0.27
4000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.53	0.53	0.53	0.53	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.56	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.56	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51	0.57		0.57					0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.57	0.57	0.57	0.57	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.55	0.55	0.55	0.55	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.54	0.54	0.54	0.54	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.52	0.52	0.52	0.52	0.62	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
6000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.51	0.51	0.51	0.51	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.51	0.51	0.51	0.51	0.62	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.49	0.49	0.49	0.49	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.49	0.49	0.49	0.49	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								0.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.48	0.48	0.48	0.48	0.62	0.48	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933893	0.51	0.27
10000	0.48	0.47	0.48	0.47	0.47	SEIF.MI	0.48	0.48	0.48	0.48	0.62	0.48	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.47							0.0			0.51								-1.0			0.62	0.010000000000000009	0.010000000000000009	0.28	0.02083333333333337	0.02105340919783238	0.696500791278355	0.51	0.28
16000	0.48	0.47	0.47	0.48	0.48	SEIF.MI	0.47	0.49	0.47	0.49	0.62	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								-1.0			0.62	-0.010000000000000009	-0.010000000000000009	0.27	-0.02127659574468077	-0.021053409197832263	0.6611570247933896	0.51	0.27
20000	0.49	0.48	0.49	0.48	0.48	SEIF.MI	0.48	0.48	0.47	0.47	0.62	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51		0.47						-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933896	0.51	0.27
2000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.48	0.48	0.48	0.48	0.62	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.49								0.0			0.51	0.48							-1.0			0.62	-0.010000000000000009	-0.010000000000000009	0.26	-0.02083333333333326	-0.02061928720273561	0.627255861022096	0.51	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.627255861022096	0.49	0.26
12000	0.47	0.47	0.47	0.47	0.47	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.46	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.47							0.0			0.51		0.46						-1.0			0.62	0.020000000000000018	0.020000000000000018	0.28	0.04081632653061229	0.041672696400568074	0.6965007912783554	0.49	0.28
10000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.46	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.010000000000000009	-0.010000000000000009	0.27	-0.02127659574468077	-0.021053409197832263	0.6611570247933898	0.49	0.27
4000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.46	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51	0.47							-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933898	0.49	0.27
2000	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.46	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.010000000000000009	-0.010000000000000009	0.26	-0.02083333333333326	-0.02061928720273561	0.6272558610220962	0.49	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.46	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51		0.46						-1.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220962	0.49	0.26
94000	0.54	0.48	0.53	0.49	0.49	SEIF.MI	0.5	0.51	0.45	0.46	0.62	0.45	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.54		0.54						0.0			0.51	0.51							-1.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220962	0.54	0.26
26000	0.48	0.46	0.47	0.46	0.46	SEIF.MI	0.44	0.45	0.44	0.44	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.46							0.0			0.51		0.44						-1.0			0.62	0.02999999999999997	0.02999999999999997	0.29	0.061224489795918324	0.06317890162153156	0.7333812432626676	0.54	0.29
22000	0.47	0.46	0.47	0.46	0.46	SEIF.MI	0.45	0.45	0.44	0.44	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.29	-0.0	-0.0	0.7333812432626676	0.54	0.29
24000	0.49	0.48	0.48	0.49	0.49	SEIF.MI	0.46	0.47	0.46	0.47	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.49								0.0			0.51	0.47							-1.0			0.62	-0.02999999999999997	-0.02999999999999997	0.26	-0.06521739130434767	-0.06317890162153146	0.6272558610220964	0.54	0.26
0	0.49	0.49	0.49	0.49	0.49	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.26	-0.0	-0.0	0.6272558610220964	0.54	0.26
4000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	0.010000000000000009	0.010000000000000009	0.27	0.020408163265306145	0.020619287202735703	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51		0.46						-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51	0.47							-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
20000	0.48	0.46	0.47	0.48	0.48	SEIF.MI	0.45	0.46	0.44	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.46							0.0			0.51		0.44						-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
0	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
4000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.48								0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
6000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.46	0.46	0.46	0.46	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51								-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
14000	0.48	0.48	0.48	0.48	0.48	SEIF.MI	0.47	0.47	0.47	0.47	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51	0.47							-1.0			0.62	-0.0	-0.0	0.27	-0.0	-0.0	0.6611570247933902	0.54	0.27
8000	0.47	0.46	0.47	0.46	0.46	SEIF.MI	0.45	0.45	0.45	0.45	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.46							0.0			0.51								-1.0			0.62	0.019999999999999962	0.019999999999999962	0.29	0.04166666666666663	0.04255961441879589	0.7333812432626678	0.54	0.29
2000	0.47	0.47	0.47	0.47	0.47	SEIF.MI	0.44	0.44	0.44	0.44	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.47								0.0			0.51								-1.0			0.62	-0.009999999999999953	-0.009999999999999953	0.28	-0.021739130434782483	-0.021506205220963463	0.6965007912783561	0.54	0.28
2000	0.47	0.47	0.47	0.47	0.47	SEIF.MI	0.44	0.44	0.44	0.44	0.62	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.51		0.44						-1.0			0.62	-0.0	-0.0	0.28	-0.0	-0.0	0.6965007912783561	0.49	0.28
48000	0.47	0.45	0.47	0.46	0.46	SEIF.MI	0.45	0.45	0.43	0.44	0.62	0.43	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.45		0.45		0.45		0.45	0.0			0.51								-1.0			0.62	0.009999999999999953	0.009999999999999953	0.29	0.02127659574468077	0.021506205220963505	0.7333812432626678	0.49	0.29
